ZagreusField,ID,ID,ID,,,,Line,,,Notes by DK
Integrated,ZagreusField_,1118,ZagreusField_1118,,,,"Augh, blew it.",,,
Integrated,ZagreusField_,1119,ZagreusField_1119,,,,"Tsch, lucky shot.",,,
Integrated,ZagreusField_,1120,ZagreusField_1120,,,,Eugh damn it.,,,
Integrated,ZagreusField_,1121,ZagreusField_1121,,,,Ungh I'm hit...!,,,
Integrated,ZagreusField_,1122,ZagreusField_1122,,,,Ugh what?!,,,
Integrated,ZagreusField_,1123,ZagreusField_1123,,,,"Khh, got me!",,,
Integrated,ZagreusField_,1124,ZagreusField_1124,,,,"Ugh, great.",,,
Integrated,ZagreusField_,1125,ZagreusField_1125,,,,Ungf no...,,,
Integrated,ZagreusField_,1126,ZagreusField_1126,,,,Yes.,,,
Integrated,ZagreusField_,1127,ZagreusField_1127,,,,Yes...!,,,
Integrated,ZagreusField_,1128,ZagreusField_1128,,,,Simple.,,,
Integrated,ZagreusField_,1129,ZagreusField_1129,,,,Easy.,,,
Integrated,ZagreusField_,1130,ZagreusField_1130,,,,No problem.,,,
Integrated,ZagreusField_,1131,ZagreusField_1131,,,,No problem!,,,
Integrated,ZagreusField_,1132,ZagreusField_1132,,,,There we go.,,,
Integrated,ZagreusField_,1133,ZagreusField_1133,,,,How's that?,,,
Integrated,ZagreusField_,1134,ZagreusField_1134,,,,How's that!,,,
Integrated,ZagreusField_,1135,ZagreusField_1135,,,,There.,,,
Integrated,ZagreusField_,1136,ZagreusField_1136,,,,What do I get?,,,
Integrated,ZagreusField_,1137,ZagreusField_1137,,,,Short work.,,,
Integrated,ZagreusField_,1138,ZagreusField_1138,,,,Whew.,,,
Integrated,ZagreusField_,1139,ZagreusField_1139,,,,Eugh...,,,
Integrated,ZagreusField_,1140,ZagreusField_1140,,,,"Ah, that's it?",,,
Integrated,ZagreusField_,1141,ZagreusField_1141,,,,"Ah, well...",,,
Integrated,ZagreusField_,1142,ZagreusField_1142,,,,Eh...,,,
Integrated,ZagreusField_,1143,ZagreusField_1143,,,,Not my best.,,,
Integrated,ZagreusField_,1144,ZagreusField_1144,,,,Well moving on.,,,
Integrated,ZagreusField_,1145,ZagreusField_1145,,,,Hope no one saw that.,,,
Integrated,ZagreusField_,1146,ZagreusField_1146,,,,Oof.,,,
Integrated,ZagreusField_,1147,ZagreusField_1147,,,,Sloppy of me.,,,
Integrated,ZagreusField_,1148,ZagreusField_1148,,,,"Urgh, last chance...",,,
Integrated,ZagreusField_,1149,ZagreusField_1149,,,,"Unf, this is it...",,,
Integrated,ZagreusField_,1150,ZagreusField_1150,,,,Rngh one last shot...,,,
Integrated,ZagreusField_,1151,ZagreusField_1151,,,,Nrgh I won't go back!,,,
Integrated,ZagreusField_,1152,ZagreusField_1152,,,,It's my last chance!,,,
Integrated,ZagreusField_,1153,ZagreusField_1153,,,,It's do or die!,,,
Integrated,ZagreusField_,1154,ZagreusField_1154,,,,Stygius hungers.,,,
Integrated,ZagreusField_,1155,ZagreusField_1155,,,,Coronacht hungers.,,,
Integrated,ZagreusField_,1156,ZagreusField_1156,,,,Varatha hungers.,,,
Integrated,ZagreusField_,1157,ZagreusField_1157,,,,Aegis hungers.,,,
Integrated,ZagreusField_,1158,ZagreusField_1158,,,,I'll gain more Darkness with this.,,,
Integrated,ZagreusField_,1159,ZagreusField_1159,,,,Should help me gain more Darkness.,,,
Integrated,ZagreusField_,1160,ZagreusField_1160,,,,They absorbed my blow!,,,
Integrated,ZagreusField_,1161,ZagreusField_1161,,,,They're armored.,,,
Integrated,ZagreusField_,1162,ZagreusField_1162,,,,Voidstones.,,,
Integrated,ZagreusField_,1163,ZagreusField_1163,,,,Voidstones!,,,
Integrated,ZagreusField_,1164,ZagreusField_1164,,,,More Voidstones!,,,
Integrated,ZagreusField_,1165,ZagreusField_1165,,,,More Voidstones?,,,
Integrated,ZagreusField_,1166,ZagreusField_1166,,,,Inferno-bombers.,,,
Integrated,ZagreusField_,1167,ZagreusField_1167,,,,Inferno-bombers!,,,
Integrated,ZagreusField_,1168,ZagreusField_1168,,,,More Inferno-bombers!,,,
Integrated,ZagreusField_,1169,ZagreusField_1169,,,,More Inferno-bombers?,,,
Integrated,ZagreusField_,1170,ZagreusField_1170,,,,Slam-dancers.,,,
Integrated,ZagreusField_,1171,ZagreusField_1171,,,,Slam-dancers!,,,
Integrated,ZagreusField_,1172,ZagreusField_1172,,,,More Slam-dancers!,,,
Integrated,ZagreusField_,1173,ZagreusField_1173,,,,More Slam-dancers?,,,
Integrated,ZagreusField_,1174,ZagreusField_1174,,,,Gorgons.,,,
Integrated,ZagreusField_,1175,ZagreusField_1175,,,,Gorgons!,,,
Integrated,ZagreusField_,1176,ZagreusField_1176,,,,More Gorgons!,,,
Integrated,ZagreusField_,1177,ZagreusField_1177,,,,More Gorgons?,,,
Integrated,ZagreusField_,1178,ZagreusField_1178,,,,Skull-crushers.,,,
Integrated,ZagreusField_,1179,ZagreusField_1179,,,,Skull-crushers!,,,
Integrated,ZagreusField_,1180,ZagreusField_1180,,,,More Skull-crushers!,,,
Integrated,ZagreusField_,1181,ZagreusField_1181,,,,More Skull-crushers?,,,
Integrated,ZagreusField_,1182,ZagreusField_1182,,,,Oh no.,,,
Integrated,ZagreusField_,1183,ZagreusField_1183,,,,You're not Dusa.,,,
Integrated,ZagreusField_,1184,ZagreusField_1184,,,,"Oh good, I love snakes.",,,
Integrated,ZagreusField_,1185,ZagreusField_1185,,,,My favorite power couple.,,,
Integrated,ZagreusField_,1186,ZagreusField_1186,,,,Fancy running into you again.,,,
Integrated,ZagreusField_,1187,ZagreusField_1187,,,,Don't let it go to your head?,,,
Integrated,ZagreusField_,1188,ZagreusField_1188,,,,"Until next time, gigantic gorgon head.",,,
Integrated,ZagreusField_,1189,ZagreusField_1189,,,,I didn't catch her name.,,,
Integrated,ZagreusField_,1190,ZagreusField_1190,,,,Ow I shouldn't have done that.,,,
Integrated,ZagreusField_,1191,ZagreusField_1191,,,,Augh that was from Chaos.,,,
Integrated,ZagreusField_,1192,ZagreusField_1192,,,,Ungh the Curse of Chaos.,,,
Integrated,ZagreusField_,1193,ZagreusField_1193,,,,Ah I'm cursed!,,,
Integrated,ZagreusField_,1194,ZagreusField_1194,,,,Uff should not have done that!,,,
Integrated,ZagreusField_,1195,ZagreusField_1195,,,,Ack damn it!,,,
Integrated,ZagreusField_,1196,ZagreusField_1196,,,,,,,
Integrated,ZagreusField_,1197,ZagreusField_1197,,,,,,,
Integrated,ZagreusField_,1198,ZagreusField_1198,,,,All I got was that stupid onion.,,,
Integrated,ZagreusField_,1199,ZagreusField_1199,,,,An onion.,,,
Integrated,ZagreusField_,1200,ZagreusField_1200,,,,An onion. Great.,,,
Integrated,ZagreusField_,1201,ZagreusField_1201,,,,Father's famous sense of humor shining through again.,,,
Integrated,ZagreusField_,1202,ZagreusField_1202,,,,I was robbed.,,,
Integrated,ZagreusField_,1203,ZagreusField_1203,,,,Really...,,,
Integrated,ZagreusField_,1204,ZagreusField_1204,,,,Disgusting.,,,
Integrated,ZagreusField_,1205,ZagreusField_1205,,,,"I don't like it, but I'll eat it.",,,
Integrated,ZagreusField_,1206,ZagreusField_1206,,,,An onion. Instead of... whatever I was supposed to get. Ugh.,,,
Integrated,ZagreusField_,1207,ZagreusField_1207,,,,Eugghh.,,,
Integrated,ZagreusField_,1208,ZagreusField_1208,,,,Buuuhhh.,,,
Integrated,ZagreusField_,1209,ZagreusField_1209,,,,Yuck.,,,
Integrated,ZagreusField_,1210,ZagreusField_1210,,,,Acquired taste I guess.,,,
Integrated,ZagreusField_,1211,ZagreusField_1211,,,,At least they peeled it for me.,,,
Integrated,ZagreusField_,1212,ZagreusField_1212,,,,Oy...,,,
Integrated,ZagreusField_,1213,ZagreusField_1213,,,,Mm that was terrible.,,,
Integrated,ZagreusField_,1214,ZagreusField_1214,,,,Mm that was... not bad.,,,
Integrated,ZagreusField_,1215,ZagreusField_1215,,,,"Mph no, not the onion...!",,,
Integrated,ZagreusField_,1216,ZagreusField_1216,,,,"Aack, onion, damn!",,,
Integrated,ZagreusField_,1217,ZagreusField_1217,,,,Leave it to the god of wine to liven things up around here.,,,
Integrated,ZagreusField_,1222,ZagreusField_1222,,,,What else we got.,,,
Integrated,ZagreusField_,1223,ZagreusField_1223,,,,What else we got?,,,
Integrated,ZagreusField_,1224,ZagreusField_1224,,,,How about another.,,,
Integrated,ZagreusField_,1225,ZagreusField_1225,,,,How about another?,,,
Integrated,ZagreusField_,1226,ZagreusField_1226,,,,I don't think so.,,,
Integrated,ZagreusField_,1227,ZagreusField_1227,,,,Not what I need right now.,,,
Integrated,ZagreusField_,1228,ZagreusField_1228,,,,Change of plan.,,,
Integrated,ZagreusField_,1229,ZagreusField_1229,,,,"How about, no.",,,
Integrated,ZagreusField_,1230,ZagreusField_1230,,,,"Mmm, no thanks.",,,
Integrated,ZagreusField_,1231,ZagreusField_1231,,,,By the Three Fates.,,,
Integrated,ZagreusField_,1232,ZagreusField_1232,,,,I implore the Fates.,,,
Integrated,ZagreusField_,1233,ZagreusField_1233,,,,Give me another.,,,
Integrated,ZagreusField_,1234,ZagreusField_1234,,,,Something else.,,,
Integrated,ZagreusField_,1235,ZagreusField_1235,,,,I'll take another.,,,
Integrated,ZagreusField_,1236,ZagreusField_1236,,,,Can't do that here.,,,
Integrated,ZagreusField_,1237,ZagreusField_1237,,,,The Fates aren't listening to me.,,,
Integrated,ZagreusField_,1238,ZagreusField_1238,,,,Not here.,,,
Integrated,ZagreusField_,1239,ZagreusField_1239,,,,Not going to work here.,,,
Integrated,ZagreusField_,1240,ZagreusField_1240,,,,My authority's no good here.,,,
Integrated,ZagreusField_,1241,ZagreusField_1241,,,,The Fates aren't having it.,,,
Integrated,ZagreusField_,1242,ZagreusField_1242,,,,That won't work here.,,,
Integrated,ZagreusField_,1243,ZagreusField_1243,,,,I only wish.,,,
Integrated,ZagreusField_,1244,ZagreusField_1244,,,,Can't change that one.,,,
Integrated,ZagreusField_,1245,ZagreusField_1245,,,,I'm stuck with that one.,,,
Integrated,ZagreusField_,1246,ZagreusField_1246,,,,My authority does have its limitations.,,,
Integrated,ZagreusField_,1247,ZagreusField_1247,,,,All right.,,,
Integrated,ZagreusField_,1248,ZagreusField_1248,,,,Huh.,,,
Integrated,ZagreusField_,1249,ZagreusField_1249,,,,Hmm.,,,
Integrated,ZagreusField_,1250,ZagreusField_1250,,,,Oh.,,,
Integrated,ZagreusField_,1251,ZagreusField_1251,,,,<Inhale>,,,
Integrated,ZagreusField_,1252,ZagreusField_1252,,,,Not what I wanted.,,,
Integrated,ZagreusField_,1253,ZagreusField_1253,,,,That'll do.,,,
Integrated,ZagreusField_,1254,ZagreusField_1254,,,,Better.,,,
Integrated,ZagreusField_,1255,ZagreusField_1255,,,,Fine.,,,
Integrated,ZagreusField_,1256,ZagreusField_1256,,,,Good.,,,
Integrated,ZagreusField_,1257,ZagreusField_1257,,,,OK.,,,
Integrated,ZagreusField_,1258,ZagreusField_1258,,,,"Exagryph, the Adamant Rail; come turn my foes to ash.",,,
Integrated,ZagreusField_,1259,ZagreusField_1259,,,,"Exagryph, the Rail of Adamant; annihilate all who oppose me.",,,
Integrated,ZagreusField_,1260,ZagreusField_1260,,,,I need the rail.,,,
Integrated,ZagreusField_,1261,ZagreusField_1261,,,,"Ready, Exagryph?",,,
Integrated,ZagreusField_,1262,ZagreusField_1262,,,,My blade...,,,
Integrated,ZagreusField_,1263,ZagreusField_1263,,,,"Come, Stygius.",,,
Integrated,ZagreusField_,1264,ZagreusField_1264,,,,Should take my spear...,,,
Integrated,ZagreusField_,1265,ZagreusField_1265,,,,"It's time, Varatha.",,,
Integrated,ZagreusField_,1266,ZagreusField_1266,,,,Think I need my bow...,,,
Integrated,ZagreusField_,1267,ZagreusField_1267,,,,"Let's go, Coronacht.",,,
Integrated,ZagreusField_,1268,ZagreusField_1268,,,,My shield...,,,
Integrated,ZagreusField_,1269,ZagreusField_1269,,,,"Aegis, protect me.",,,
Integrated,ZagreusField_,1270,ZagreusField_1270,,,,Reloading.,,,
Integrated,ZagreusField_,1271,ZagreusField_1271,,,,Reloading...!,,,
Integrated,ZagreusField_,1272,ZagreusField_1272,,,,It's reloading.,,,
Integrated,ZagreusField_,1273,ZagreusField_1273,,,,It's reloading...!,,,
Integrated,ZagreusField_,1274,ZagreusField_1274,,,,Rearming.,,,
Integrated,ZagreusField_,1275,ZagreusField_1275,,,,Rearming...!,,,
Integrated,ZagreusField_,1276,ZagreusField_1276,,,,Come on.,,,
Integrated,ZagreusField_,1277,ZagreusField_1277,,,,Come on...!,,,
Integrated,ZagreusField_,1278,ZagreusField_1278,,,,Almost.,,,
Integrated,ZagreusField_,1279,ZagreusField_1279,,,,Almost...!,,,
Integrated,ZagreusField_,1280,ZagreusField_1280,,,,Need to wait.,,,
Integrated,ZagreusField_,1281,ZagreusField_1281,,,,Got to reload.,,,
Integrated,ZagreusField_,1282,ZagreusField_1282,,,,Got to reload...!,,,
Integrated,ZagreusField_,1283,ZagreusField_1283,,,,Anytime...!,,,
Integrated,ZagreusField_,1284,ZagreusField_1284,,,,Need a moment...!,,,
Integrated,ZagreusField_,1285,ZagreusField_1285,,,,Hurry...!,,,
Integrated,ZagreusField_,1286,ZagreusField_1286,,,,Hurry up...!,,,
Integrated,ZagreusField_,1287,ZagreusField_1287,,,,Recharge already...!,,,
Integrated,ZagreusField_,1288,ZagreusField_1288,,,,Need to reload.,,,
Integrated,ZagreusField_,1289,ZagreusField_1289,,,,Need to reload...!,,,
Integrated,ZagreusField_,1290,ZagreusField_1290,,,,I have to reload.,,,
Integrated,ZagreusField_,1291,ZagreusField_1291,,,,I have to reload...!,,,
Integrated,ZagreusField_,1292,ZagreusField_1292,,,,Got to reload.,,,
Integrated,ZagreusField_,1293,ZagreusField_1293,,,,Got to reload...!,,,
Integrated,ZagreusField_,1294,ZagreusField_1294,,,,Have to rearm.,,,
Integrated,ZagreusField_,1295,ZagreusField_1295,,,,Have to rearm...!,,,
Integrated,ZagreusField_,1296,ZagreusField_1296,,,,Got to reload this thing.,,,
Integrated,ZagreusField_,1297,ZagreusField_1297,,,,Got to reload this thing...!,,,
Integrated,ZagreusField_,1298,ZagreusField_1298,,,,Have to reload first.,,,
Integrated,ZagreusField_,1299,ZagreusField_1299,,,,Have to reload first...!,,,
Integrated,ZagreusField_,1300,ZagreusField_1300,,,,"I'm out, got to reload.",,,
Integrated,ZagreusField_,1301,ZagreusField_1301,,,,"I'm out, got to reload...!",,,
Integrated,ZagreusField_,1302,ZagreusField_1302,,,,Out of ammo.,,,
Integrated,ZagreusField_,1303,ZagreusField_1303,,,,Out of ammo...!,,,
Integrated,ZagreusField_,1304,ZagreusField_1304,,,,Chamber's empty.,,,
Integrated,ZagreusField_,1305,ZagreusField_1305,,,,Chamber's empty...!,,,
Integrated,ZagreusField_,1306,ZagreusField_1306,,,,I'm empty.,,,
Integrated,ZagreusField_,1307,ZagreusField_1307,,,,I'm empty...!,,,
Integrated,ZagreusField_,1308,ZagreusField_1308,,,,Nice.,,,
Integrated,ZagreusField_,1309,ZagreusField_1309,,,,Heh.,,,
Integrated,ZagreusField_,1310,ZagreusField_1310,,,,Hm.,,,
Integrated,ZagreusField_,1311,ZagreusField_1311,,,,Hm!,,,
Integrated,ZagreusField_,1312,ZagreusField_1312,,,,Ready.,,,
Integrated,ZagreusField_,1313,ZagreusField_1313,,,,Ready!,,,
Integrated,ZagreusField_,1314,ZagreusField_1314,,,,OK!,,,
Integrated,ZagreusField_,1315,ZagreusField_1315,,,,Set.,,,
Integrated,ZagreusField_,1316,ZagreusField_1316,,,,Right there.,,,
Integrated,ZagreusField_,1317,ZagreusField_1317,,,,Rearmed.,,,
Integrated,ZagreusField_,1318,ZagreusField_1318,,,,Yes.,,,
Integrated,ZagreusField_,1319,ZagreusField_1319,,,,There we go.,,,
Integrated,ZagreusField_,1320,ZagreusField_1320,,,,Good.,,,
Integrated,ZagreusField_,1321,ZagreusField_1321,,,,Loaded up.,,,
Integrated,ZagreusField_,1322,ZagreusField_1322,,,,More target practice.,,,
Integrated,ZagreusField_,1323,ZagreusField_1323,,,,Let's fire it up.,,,
Integrated,ZagreusField_,1324,ZagreusField_1324,,,,Multiple foes sighted.,,,
Integrated,ZagreusField_,1325,ZagreusField_1325,,,,"Exagryph, prepare to fire.",,,
Integrated,ZagreusField_,1326,ZagreusField_1326,,,,Some modifications to the rail are in order.,,,
Integrated,ZagreusField_,1327,ZagreusField_1327,,,,Let's see how we can modify the rail.,,,
Integrated,ZagreusField_,1328,ZagreusField_1328,,,,The rail's hidden power.,,,
Integrated,ZagreusField_,1329,ZagreusField_1329,,,,My weapon's hidden talents...,,,
Integrated,ZagreusField_,1330,ZagreusField_1330,,,,Stygius grows stronger.,,,
Integrated,ZagreusField_,1331,ZagreusField_1331,,,,A blade fit for a god.,,,
Integrated,ZagreusField_,1332,ZagreusField_1332,,,,Coronacht grows stronger.,,,
Integrated,ZagreusField_,1333,ZagreusField_1333,,,,The deadliest bow of all.,,,
Integrated,ZagreusField_,1334,ZagreusField_1334,,,,Varatha grows stronger.,,,
Integrated,ZagreusField_,1335,ZagreusField_1335,,,,They'll fear me with this spear.,,,
Integrated,ZagreusField_,1336,ZagreusField_1336,,,,Aegis grows stronger.,,,
Integrated,ZagreusField_,1337,ZagreusField_1337,,,,Never been a finer shield.,,,
Integrated,ZagreusField_,1338,ZagreusField_1338,,,,Exagryph grows stronger.,,,
Integrated,ZagreusField_,1339,ZagreusField_1339,,,,Beware the adamant rail.,,,
Integrated,ZagreusField_,1340,ZagreusField_1340,,,,I need a higher Pain Level with the Pact of Punishment to go in this.,,,
Integrated,ZagreusField_,1341,ZagreusField_1341,,,,I need to power up the Pact of Punishment back home to go in this.,,,
Integrated,ZagreusField_,1342,ZagreusField_1342,,,,My Pain Level isn't high enough.,,,
Integrated,ZagreusField_,1343,ZagreusField_1343,,,,My Pain Level's too low.,,,
Integrated,ZagreusField_,1344,ZagreusField_1344,,,,I need a higher Pain Level to go in.,,,
Integrated,ZagreusField_,1345,ZagreusField_1345,,,,My Pain Level's too low to get in.,,,
Integrated,ZagreusField_,1346,ZagreusField_1346,,,,Need a higher Pain Level to go in there.,,,
Integrated,ZagreusField_,1347,ZagreusField_1347,,,,Not getting in without a higher Pain Level.,,,
Integrated,ZagreusField_,1348,ZagreusField_1348,,,,I'm not authorized.,,,
Integrated,ZagreusField_,1349,ZagreusField_1349,,,,Not letting me in.,,,
Integrated,ZagreusField_,1350,ZagreusField_1350,,,,I don't have access.,,,
Integrated,ZagreusField_,1351,ZagreusField_1351,,,,I can't get in.,,,
Integrated,ZagreusField_,1352,ZagreusField_1352,,,,Not authorized to go in there.,,,
Integrated,ZagreusField_,1353,ZagreusField_1353,,,,The Pact back home's the key to getting into this.,,,
Integrated,ZagreusField_,1354,ZagreusField_1354,,,,Well here goes nothing.,,,
Integrated,ZagreusField_,1355,ZagreusField_1355,,,,Punishment has its perks.,,,
Integrated,ZagreusField_,1356,ZagreusField_1356,,,,Exclusive access.,,,
Integrated,ZagreusField_,1357,ZagreusField_1357,,,,Time for more pain.,,,
Integrated,ZagreusField_,1358,ZagreusField_1358,,,,"Erebus, here I come.",,,
Integrated,ZagreusField_,1359,ZagreusField_1359,,,,I'm in.,,,
Integrated,ZagreusField_,1360,ZagreusField_1360,,,,I'm authorized.,,,
Integrated,ZagreusField_,1361,ZagreusField_1361,,,,Let me in.,,,
Integrated,ZagreusField_,1362,ZagreusField_1362,,,,Let's go make Father mad.,,,
Integrated,ZagreusField_,1363,ZagreusField_1363,,,,Erebus...,,,
Integrated,ZagreusField_,1364,ZagreusField_1364,,,,I bear the Cosmic Egg.,,,
Integrated,ZagreusField_,1365,ZagreusField_1365,,,,Let's go meet Master Chaos.,,,
Integrated,ZagreusField_,1366,ZagreusField_1366,,,,Let's check on Master Chaos.,,,
Integrated,ZagreusField_,1367,ZagreusField_1367,,,,Can't hurt me.,,,
Integrated,ZagreusField_,1368,ZagreusField_1368,,,,My keepsake from Chaos will protect me.,,,
Integrated,ZagreusField_,1369,ZagreusField_1369,,,,Let's pay Chaos a visit then.,,,
Integrated,ZagreusField_,1370,ZagreusField_1370,,,,"Miss me, Meg?",,,
Integrated,ZagreusField_,1371,ZagreusField_1371,,,,"What's new, Meg.",,,
Integrated,ZagreusField_,1372,ZagreusField_1372,,,,Hello.,,,
Integrated,ZagreusField_,1373,ZagreusField_1373,,,,Hi there.,,,
Integrated,ZagreusField_,1374,ZagreusField_1374,,,,Shall we?,,,
Integrated,ZagreusField_,1375,ZagreusField_1375,,,,Sorry I'm late.,,,
Integrated,ZagreusField_,1376,ZagreusField_1376,,,,Got here as fast as I could.,,,
Integrated,ZagreusField_,1377,ZagreusField_1377,,,,Megaera.,,,
Integrated,ZagreusField_,1378,ZagreusField_1378,,,,Here we are.,,,
